X,Y,OBJECTID,DATEREPORTED,INFORELIABILITY,INCIDENTREGION,DEAD,MISSING,NATIONALITIES,ORIGINREGION,MIGRANTROUTE,LOCATIONDESCRIPTION,NOFEMALE,NOMALE,NOCHILDREN,AGERANGE,SOURCE,URL,COMMENT,PUBLICVIEW,Cause_of_death,Number_of_survivors,type_location
-110.964,34.1014,395,2014/03/04 00:00:00+00,Verified,U.S./Mexico Border,1,,Guatemala,Central America,Patagonia,Arizona,1,,,22,PCOME,,,Yes,Hyperthermia,,
15.1831,33.1597,396,2014/02/27 00:00:00+00,Verified,Mediterranean,7,,Somalia,Horn of Africa,Central Mediterranean,Libyan Coast,,,,,Libya Herald,http://bit.ly/1lvR4Ka,,Yes,Drowning (thrown overboard by other passengers),,
88.9055,25.1841,397,2014/02/26 00:00:00+00,Verified,,1,,Bangladesh,South Asia,,India,,1,,,Daily Star,http://bit.ly/1vs5kco,,Yes,Shot,,
38.5126,20.2802,398,2014/02/26 00:00:00+00,Verified,Horn of Africa,11,6,Ethiopia,Horn of Africa,,Red Sea,,,,,IOM,http://bit.ly/1pTfmSe,,Yes,Drowning,,
-111.841,32.1398,399,2014/02/25 00:00:00+00,Verified,U.S./Mexico Border,1,,Unknown,Central America,,Pima County,,,,,PCOME,,,Yes,Unknown (skeletal remains),,
-111.497962158,32.086344995,400,2014/02/21 00:00:00+00,Verified,U.S./Mexico Border,1,,Unknown,Central America,,Pima County,,,,,PCOME,,,Yes,Unknown (skeletal remains),,
-67.7966,18.4505,401,2014/02/20 00:00:00+00,Verified,Caribbean,8,,Haiti,Caribbean,,Coast of Dominican Republic,,,,,AP,http://bit.ly/1sWDTeE,,Yes,Drowning,,
-111.767,32.077,402,2014/02/20 00:00:00+00,Verified,U.S./Mexico Border,1,,Unknown,Central America,,Pima County,,1,,,PCOME,,,Yes,Unknown,,
-117.052,32.5543,403,2014/02/18 00:00:00+00,Verified,U.S./Mexico Border,1,,Mexico,Central America,,California-Mexico border near San Diego,,1,,,CNN,http://cnn.it/1jGgOUo,,Yes,Shot,,
-111.786,32.013,404,2014/02/17 00:00:00+00,Verified,U.S./Mexico Border,1,,Unknown,Central America,,Pima County,,,,,PCOME,,,Yes,Unknown (skeletal remains),,
13.623,35.1092,405,2014/02/17 00:00:00+00,Verified,Mediterranean,2,,Somalia,Horn of Africa,Western Med,Italian waters,,,,,Malta Today,http://bit.ly/V7JIqE,,Yes,Unknown,,
-111.437965332,32.1246562060001,406,2014/02/16 00:00:00+00,Verified,U.S./Mexico Border,1,,Unknown,Central America,,Pima County,,,,,PCOME,,,Yes,Unknown (skeletal remains),,
-111.709,32.0234,407,2014/02/16 00:00:00+00,Verified,U.S./Mexico Border,1,,Unknown,Central America,,Pima County,,,,,PCOME,,,Yes,Unknown (skeletal remains),,
-111.442910645,32.094407581,408,2014/02/11 00:00:00+00,Verified,U.S./Mexico Border,1,,Unknown,Central America,,Pima County,,,,,PCOME,,,Yes,Unknown (skeletal remains),,
-5.36407,35.8793,409,2014/02/06 00:00:00+00,Verified,Mediterranean,15,,Reported as unspecified nationals of Africa,Unknown,Western Med,Ceuta waters,,,,,L'Espresso,http://bit.ly/U4b8wu,,Yes,Shot,,
1.87866,50.9355,410,2014/01/30 00:00:00+00,Verified,Europe,1,,Iran,South Asia,Calais to UK,France - Calais,,1,,,Calais Migrant Solidarity,http://bit.ly/1icTIF9,,Yes,Vehicle accident,,
-80.0464,26.116,411,2014/01/30 00:00:00+00,Partially Verified,Caribbean,1,,Haiti,Caribbean,,Fort Lauderdale,,1,,15-16,Local10.com,http://bit.ly/1zU2LSq,,Yes,Drowning,,
-111.424818115,32.160749837,412,2014/01/29 00:00:00+00,Verified,U.S./Mexico Border,1,,Unknown,Central America,,Pima County,,,,,PCOME,,,Yes,Unknown (skeletal remains),,
-111.937,32.084,413,2014/01/29 00:00:00+00,Verified,U.S./Mexico Border,1,,Unknown,Central America,,Pima County,,,,,PCOME,,,Yes,Unknown (skeletal remains),,
-111.474232422,32.1510886180001,414,2014/01/28 00:00:00+00,Verified,U.S./Mexico Border,1,,Unknown,Central America,,Pima County,,,,,PCOME,,,Yes,Unknown (skeletal remains),,
-111.584095703,32.096425637,415,2014/01/25 00:00:00+00,Verified,U.S./Mexico Border,1,,Mexico,Central America,,Pima County,,1,,23,PCOME,,,Yes,Unknown (skeletal remains),,
-111.540150391,32.2173380620001,416,2014/01/24 00:00:00+00,Verified,U.S./Mexico Border,1,,Unknown,Central America,,Pima County,,,,,PCOME,,,Yes,Unknown (skeletal remains),,
-111.445393311,32.0638448980001,417,2014/01/24 00:00:00+00,Verified,U.S./Mexico Border,1,,Unknown,Central America,,Pima County,,,,,PCOME,,,Yes,Unknown (skeletal remains),,
-111.637695068,32.205858553,418,2014/01/22 00:00:00+00,Verified,U.S./Mexico Border,1,,Unknown,Central America,,Pima County,,,,,PCOME,,,Yes,Unknown (skeletal remains),,
27.1582,37.2832,419,2014/01/19 00:00:00+00,Verified,Mediterranean,12,,"Afghanistan, Syrian Arab Republic",MENA,Eastern Mediterranean,Waters near Greece while being towed back to Turkey,,,,,European Council on Refugees and Exiles,http://bit.ly/2aMCwfg,,Yes,Drowning,,
-111.52641748,32.2452181370001,420,2014/01/17 00:00:00+00,Verified,U.S./Mexico Border,1,,Unknown,Central America,,Pima County,,,,,PCOME,,,Yes,Unknown,,
-109.545,31.3447,421,2014/01/16 00:00:00+00,Verified,U.S./Mexico Border,1,,Mexico,Central America,Patagonia,"near Douglas, Arizona",,1,,31,Ministry of Foreign Affairs Mexico,http://bit.ly/1qfIw00,,Yes,Shot,,
27.8586,59.1551,422,2014/01/16 00:00:00+00,Verified,Europe,1,,Sudan,MENA,,Border between Russia and Estonia,,1,,,EUBusiness (Agence France-Presse),http://bit.ly/1rTFTjR,,Yes,Hyperthermia,,
-111.92,32.0875,423,2014/01/14 00:00:00+00,Verified,U.S./Mexico Border,1,,Unknown,Central America,,Pima County,,,,,PCOME,,,Yes,Unknown (skeletal remains),,
-111.553883301,32.1673648780001,424,2014/01/12 00:00:00+00,Verified,U.S./Mexico Border,1,,Unknown,Central America,,Pima County,,,,,PCOME,,,Yes,Unknown (skeletal remains),,
-111.515431152,32.1848005,425,2014/01/06 00:00:00+00,Verified,U.S./Mexico Border,1,,Guatemala,Central America,Sierra Vista,Pima County,,1,,21,Humane Borders Arizona Open GIS Initiative,http://humaneborders.info/,,Yes,Unknown (skeletal remains),,
87.5396,13.5317,427,2014/12/30 23:00:00+00,Partially Verified,Southeast Asia,,750,Mixed,South East Asia,,"Vast majority going towards Thailand and Malaysia, others more south in the Indian Ocean",,,,,UNHCR,http://storybuilder.jumpstart.ge/en/unhcr-imm,Estimated total of all deaths in the Bay of Bengal in 2014,Yes,"Mostly starvation, dehydration, and beatings by crew members",,
-102.553,23.6345,428,2014/10/30 23:00:00+00,Verified,Central America incl. Mexico,41,,Guatemala,Central America,,Mexico,,,,,"Minitry of External Relations, Government of Guatemala",,Cumulative total of deaths of Guatemalan nationals between 1 Jan - 31 Oct 2014,Yes,Mixed,,
,,429,2014/01/01 00:00:00+00,Partially verified,Horn of Africa,,16,,Horn of Africa,,,,,,,IOM Djibouti,,,Yes,,,
-101.074,19.1452,430,2014/08/30 22:00:00+00,Verified,Central America incl. Mexico,64,,El Salvador,Central America,,Various locations in Mexico,,,,,Permanent Mission of El Salvador to the United Nations in Geneva,,Cumulative total between 1 Jan - 31 August 2014. Refers to repatriated deceased migrants. Cause of death not specified.,Yes,Mixed,,
,,431,2013/10/01 00:00:00+00,Unverified,U.S./Mexico Border,139,,,Central America,,,,,,,"Associated Press, quoting US Border Patrol",,,Yes,,,
27.1199,37.2948,432,2015/09/13 00:00:00+00,Partially Verified,Mediterranean,34,4,Syrian and Iraqi,MENA,Eastern Mediterranean,Near Farmakonisi,15,15,14,,IOM Athens and Reuters,http://nbcnews.to/1glnDiw,"The Hellenic Coast Guard rescued 98 migrants from an incident off the coast of Farmakonisi Island, after the migrantsÂ´wooden boat capsized in high winds. 34 bodies were found in the rescue, including 3 infants, 5 girls and 6 boys. 10 adult women and 9 men also lost their lives. The age and gender of one of the dead has not yet been reported. Survivors report another 4 missing. The survivors and one of the deceased children was taken to Leros Island. The other bodies were taken to the island of Rhodes where there are autopsy facilities. A week later, the 99 survivors were transferred to Rhodes Island to assist in the identification of the corpses. ",Yes,Drowning,,
27.256378711,37.78265371,433,2015/09/12 00:00:00+00,Partially Verified,Mediterranean,4,,Iraqi,Middle East,Eastern Mediterranean,Off the coast of Samos,1,3,4,,IOM Greece,http://missingmigrants.iom.int/node/5141,"25 Syrians and Iraqis were rescued by the Hellenic Coast Guard near Samos, while 4 children drowned. The children include three Iraqi siblings (ages 8,10 and 13; 2 boys and a girl), and a 10-year-old Syrian boy. Mechanical damage is thought to have caused the shipwreck. ",Yes,Drowning,,
26.5057,39.2836,434,2015/09/12 00:00:00+00,Partially Verified,Mediterranean,,1,Syrian,MENA,Eastern Mediterranean,Off the coast of Lesvos,,1,,,IOM Greece,http://missingmigrants.iom.int/node/5144,,Yes,Drowning,,
4.76827,52.3105,436,2015/09/12 00:00:00+00,Partially verified,Europe,1,,Reported as unspecified national of Africa,Unknown,From Africa to England (by air),"Schiphol Airport, Amsterdam",,,,,Reuters,http://reut.rs/1K63owH,The body of a dead African man was found after he stowed away in the landing gear of a cargo plane landing at Amsterdam's Schiphol airport. ,Yes,Plane stowaway,,
21.5093,40.9057,441,2015/09/01 00:00:00+00,Partially Verified,Europe,1,,Syrian,MENA,Western Balkan Route,Border of Greece and FYROM,,1,,,BBC,http://bbc.in/1LdZGXa,,Yes,Drowning,,
13.1616,34.7732,443,2015/09/06 00:00:00+00,Partially verified,Mediterranean,,20,"Gambia, Nigeria and Senegal",Sub-Saharan Africa,Central Mediterranean,Off the coast of Libya,,20,,,IOM Rome,http://missingmigrants.iom.int/node/5115,"""IOM Rome reports up to 20 migrants missing and presumed drowned after rubber dinghy carrying between 120-130 overturned off coast of Libya on Sunday, 6 September. 107 have been rescued by 2 Italian Coast Guard vessels and brought to Lampedusa. 41 women from Nigeria on board. No women among the missing migrants. ",Yes,Drowning,,
-5.39978,36.0013,444,2015/09/06 00:00:00+00,Partially Verified,Mediterranean,1,1,Unknown,Sub-Saharan Africa,Western Mediterranean,Strait of Gibraltar,,,,,Globedia,http://ar.globedia.com/rescatado-cadaver-inmigrante-estrecho-gibraltar,"La Guardia Civil retrieved the body of a migrant who was clutching a tire in the waters of the Strait of Gibraltar and are looking for another who was in the same conditions, Maritime Rescue Service reported on Sunday.",Yes,Drowning,,
14.5679,34.0345,447,2015/09/02 22:00:00+00,Verified,Mediterranean,1,43,"Reported as unspecified nationals of Somalia, Sudan and Nigeria",Mixed,Central Mediterranean,Off coast of Libya,,,,,IOM Rome,http://af.reuters.com/article/topNews/idAFKCN0R41KK20150904,"About 40 people are missing in the Mediterranean after a dinghy carrying 130-140 migrants deflated, causing panic on board. Having sailed from Misrata, Libya, the dinghy began to deflate 6-7 hours after departure, and people fell into the water and drowned. 91 survivors have been rescued and one body recovered. ",Yes,Drowning,,
18.637,47.4912,448,2015/09/04 00:00:00+00,Partially Verified,Europe,1,,Unknown,Unknown,Western Balkan,"Bicske, Hungary",,1,,,The Express,http://ind.pn/1iFmiEI,"The man who died was among around 350 people who managed to break through the ranks of police at Bicske station, where migrants were stalled for two days on their way to Austria. A spokesperson for the UNHCR said initial reports suggested the 50-year-old fell and hit his head on train tracks â€œwhile trying to run away from the policeâ€. An ambulance was called and paramedics attempted to resuscitate the man but his injuries were too severe and he died around 50 minutes later.",Yes,Head injury,,
26.6058,41.3473,449,2015/09/04 00:00:00+00,Partially verified,Europe,1,,Unknown,Unknown,Western Balkan,"Near Petrades, Greece. Near border with Turkey.",,1,,,The Independent,http://ind.pn/1iFmiEI,,Yes,Hit by train,,
99.7565,4.08995,450,2015/09/03 00:00:00+00,Partially Verified,Southeast Asia,61,,Indonesia,South East Asia,,Off west coast of Malaysia,13,1,,,New York Times,http://nyti.ms/1N4TRva,,Yes,Drowning,,
27.2829,36.9438,452,2015/09/02 00:00:00+00,Partially Verified,Mediterranean,7,3,"Syria, Iraq",Middle East,Eastern Mediterranean,Bodrum district of Mugla province,2,3,4,"3, 5 (Syrian) & 9, 11 (Iraqi)",IOM Turkey,http://missingmigrants.iom.int/node/5096,,Yes,Drowning,,
27.3811,36.9091,453,2015/09/02 00:00:00+00,Verified,Mediterranean,5,,Syria,Middle East,Eastern Mediterranean,"Departed from Akyarlar, Bodrum Peninsula, headed to Kos, Greece",,,2,,IOM Turkey,,,Yes,Drowning,,
26.441918775,38.350030067,454,2015/09/02 00:00:00+00,Verified,Mediterranean,1,,Syrian,MENA,Eastern Mediterranean,Off the coast of Chios,,1,,,IOM Greece,http://missingmigrants.iom.int/node/5134,,Yes,Drowning,,
26.1349,39.3962,455,2015/09/02 00:00:00+00,Verified,Mediterranean,1,,Unknown,Middle East/ South Asia,Eastern Mediterranean,Off the coast of Lesvos,,1,,,IOM Greece,http://missingmigrants.iom.int/node/5136,,Yes,Drowning,,
16.193891406,33.7151705570001,456,2015/09/01 00:00:00+00,Partially Verified,Mediterranean,4,,Unknown,Sub-Saharan Africa,Central Mediterranean,30 miles off the coast of Libya,4,,,,LaPresse,http://bit.ly/1UrF924,,Yes,Unknown (bodies recovered from boat),,
27.903919092,36.582480209,458,2015/08/29 00:00:00+00,Verified,Mediterranean,1,,Unknown,MENA,Eastern Mediterranean,"Off coast of Symi, Greece",,1,,,IOM Greece,,Killed during conflict between smugglers and Hellenic Coast Guard,Yes,Killed,,
12.3147,35.2811,459,2015/08/28 00:00:00+00,Verified,Mediterranean,2,,Nigeria,Sub-Saharan Africa,Central Mediterranean,Unspecified location in the Central Mediterranean,,,,,IOM Rome,http://missingmigrants.iom.int/node/5077,Trampled by other migrants after they fainted from fumes,Yes,"Suffocation, Trampled",,
16.1817,36.7546,461,2015/08/27 00:00:00+00,Partially Verified,Mediterranean,1,,Unknown,Unknown,Central Mediterranean,Unspecified location in the Central Mediterranean,,,,,IOM Rome,http://missingmigrants.iom.int/node/5067,,Yes,Unknown,,
15.9741,35.5054,462,2015/08/31 00:00:00+00,Partially Verified,Mediterranean,6,,Unknown,Unknown,Central Mediterranean,Unspecified location in the Central Mediterranean,,,,,IOM Rome,http://missingmigrants.iom.int/node/5085,6 found dead in two separate incidents.,Yes,Unknown,,
26.5171,39.1319,463,2015/08/31 00:00:00+00,Partially Verified,Mediterranean,1,,Somalia,Horn of Africa,Eastern Mediterranean,"Moria, Lesvos",1,,,,IOM Greece,http://missingmigrants.iom.int/node/5087,Died in the First Reception Service,Yes,Pulmonary edema,,
17.2723,33.4152,464,2015/08/30 00:00:00+00,Partially Verified,Mediterranean,37,,Unknown,MENA,Central Mediterranean,Unspecified location off coast of Libya,,,,,Reuters,http://www.reuters.com/article/2015/08/31/us-europe-migrants-libya-idUSKCN0QZ0LD20150831,,Yes,Drowning,,
17.3162,32.974,465,2015/08/28 00:00:00+00,Partially Verified,Mediterranean,111,91,Mixed,MENA,Central Mediterranean,Off coast of Libya,,,,,Libyan Red Crescent,http://news.yahoo.com/toll-libya-migrant-shipwreck-rises-76-100542254.html,"People on board reportedly from Syria, Bangladesh and several sub-Saharan African countries",Yes,Drowning,,
12.3202,34.6192,466,2015/08/27 00:00:00+00,Partially Verified,Mediterranean,3,5,Unknown,Unknown,Central Mediterranean,Unspecified location off the coast of Libya,3,,,,IOM Rome,http://missingmigrants.iom.int/node/5062,"124 people were brought to Lampedusa, together with the corpses of 3 women, who died of asphyxiation. At least other 5 are reported missing",Yes,Asphyxiation,,
16.4472,48.1813,467,2015/08/27 00:00:00+00,Partially Verified,Europe,71,,"Syrian, Iraqi, Afghan",MENA,Western Balkan,"A4 motorway, Vienna, Austria",8,59,4,,WSJ,http://www.4-traders.com/news/Austrian-Police-Identify-Migrant-Truck-Victims--21083074/,"Follow-up 23 September: Austrian police said they have managed to identify some of the 71 decomposing bodies found in a truck on one of the main migration routes from eastern to western Europe in late August. The nine men and one woman of Iraqi origin, all under the age of 50, have been successfully identified, and their relatives have been informed, local police said Wednesday. The bodies of the 59 men, eight women and four children found in a refrigeration truck Aug. 27 were so badly decomposed that none could be identified through photographs or visual inspection, police said. They now hope to be able to identify several others with the help of other methods, including dental records, DNA samples from family members, and precise fingerprints. http://www.4-traders.com/news/Austrian-Police-Identify-Migrant-Truck-Victims--21083074/ ",Yes,Suffocation,,
17.5891,35.1379,468,2015/08/25 00:00:00+00,Partially Verified,Mediterranean,1,,Somalia,Horn of Africa,Central Mediterranean,,,1,,,IOM Rome,http://www.iom.int/news/iom-continues-monitor-mediterranean-migrant-arrivals-and-deaths,,Yes,Unknown,,
26.5551,39.2411,469,2015/08/24 00:00:00+00,Verified,Mediterranean,2,4,Iraq,MENA,Eastern Mediterranean,"Off the coast of Lesvos, Greece",,6,,,IOM Greece,http://www.iom.int/news/iom-continues-monitor-mediterranean-migrant-arrivals-and-deaths,"IOM Greece is reporting the deaths of three Iraqi nationals, 30, 23, and 18-19 years of age. Two more 18-19 year old Iraqi nationals remain missing along with the smuggler, a Turkish national. Eight others, also Iraqi nationals, were rescued by the Hellenic Coast Guard. ",Yes,Drowning,,
26.47,39.3665,470,2015/08/21 00:00:00+00,Verified,Mediterranean,1,,Syria,MENA,Eastern Mediterranean,"Off the coast of Lesvos, Greece",,1,,30,IOM Greece,http://missingmigrants.iom.int/node/3550,"The man died following a shipwreck off the coast of Lesvos, Greece. The 19 survivors spent hours in the water before being rescued by the Hellenic Coast Guard.",Yes,Unknown (body recovered from boat),,
1.14258062500005,47.5172,471,2015/07/24 00:00:00+00,Partially Verified,Europe,1,,Unknown,Unknown,From Calais to the UK,,,1,,,The Express,http://bit.ly/1HXOSXN,,Yes,Unknown (found dead on top of train),,
-0.351563,49.838,472,2015/07/24 00:00:00+00,Partially Verified,Europe,1,,Unknown,Unknown,From Calais to the UK,,,1,,,The Independent,http://ind.pn/1Irgvhr,,Yes,Drowning,,
15.3369,34.6694,474,2015/01/18 00:00:00+00,Partially Verified,Mediterranean,1,,Unknown. Survivors all from Sub-Saharan African nations.,Sub-Saharan Africa,Central Mediterranean ,"Unspecified location between North Africa and Italy. Body brought to Reggio Calabria, Italy.",,,,,MediaSet TGCOM24,http://bit.ly/1sURQdS,,Yes,Unknown,,
27.4013,36.8236,475,2015/08/18 00:00:00+00,Partially Verified,Mediterranean,6,,Syrian. An infant was among the dead.,MENA,Eastern Mediterranean,"Near the island of Kos, Greece",,,,,Associated Press,http://abcn.ws/1HU98II,"The incident occurred as a group of Syrians was travelling the short distance from the coast of Turkey to the Greek island of Kos. Two men and a child survived for hours by breathing air trapped underneath the overturned hull of the boat, before being rescued.  About 20 survivors were taken to the town of Turgutreis. It is not yet clear which boat they had been on, as other rescues also occurred on the same day. ",Yes,Drowning,,
,,476,2015/08/18 00:00:00+00,Verified,U.S./Mexico Border,3,,,Central America,,Pima County,,3,,,Pima County Office of the Medical Examiner,,,Yes,,,
35.1617,35.8267,477,2015/08/17 00:00:00+00,Partially Verified,Mediterranean,9,,Pakistan,South Asia,Eastern Mediterranean,Turkish waters,,,,,Press Association,http://bit.ly/1hrnRpN,"A boat of about 40 Palestinians departed from the Lebanese port of Tripoli and capsized after entering Turkish waters. At least 9 are believed to have died, including women and children. It is reported that the Palestinians were from the Yarmouk refugee camp in Damascus. ",Yes,Drowning,,
16.8420113280001,37.5184109690001,479,2015/08/16 00:00:00+00,Partially Verified,Mediterranean,1,,Somalia,Horn of Africa,Central Mediterranean ,Off the coast of Calabria,1,,,,Reuters,http://www.sharenet.co.za/news/One_boat_migrant_found_dead_in_Mediterranean_354_rescued/10ccaf5dd8469f52b9bb4a938ae48c84,"The woman's body was found during a rescue operation in rough waters off the coast of Calabria; another 354 migrants were saved. The rescue operation was carried out by two Italian coast guard ships, a Croatian coast guard vessel deployed under the Triton mission and a merchant ship. Nationality has not been verified. The deceased woman is believed to be from Somalia.",Yes,Unknown (body recovered from boat),,
11.4258,36.4566,483,2015/07/10 00:00:00+00,Verified,Mediterranean,30,,Syria,MENA,Central Mediterranean,,,,,,IOM Rome,http://missingmigrants.iom.int/node/938,,Yes,Presumed drowning,,
14.864514453,34.9129369030001,484,2015/07/09 00:00:00+00,Verified,Mediterranean,12,,Unknown,Unknown,Central Mediterranean,Off the coast of Libya (40 nautical miles north),,,,,IOM Rome,http://www.reuters.com/article/2015/07/09/europe-migrants-drown-idUSL8N0ZP4CY20150709,,Yes,"Drowning, Trampling",,
13.3264,34.4722,486,2015/08/10 22:00:00+00,Partially Verified,Mediterranean,,60,,Sub-Saharan Africa,Central Mediterranean,Channel of Sicily,18,42,,,IOM Rome,http://missingmigrants.iom.int/node/2102,,Yes,Drowning,54,
